id,gameNumber,teamNumber,isHome,oppTeamNumber,isWin,isOT,gameDayNumber,gameStartNumber,teamPoints,oppTeamPoints,teamWins,teamLosses,teamStreakCode,isInSeasonTournament,year,spread,spreadOdds,overUnder,overUnderOdds,moneyLine,gameTimeActual,spreadCalculated,overUnderCalculated,spreadActual,overUnderActual,date
410324,41,3,0,22,1,0,5,21,130,112,17,24,101,0,2024,+7,−110,227.5,−112,+225,10:30p,1,1,1,1,01/19/24
410422,41,4,0,11,0,0,1,15,99,104,21,20,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
410423,41,4,1,13,1,0,2,15,132,120,18,23,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
410424,41,4,1,11,1,0,3,15,121,97,16,25,101,0,2024,+2,−108,226,−110,+110,7:30p,1,0,1,0,01/17/24
410522,41,5,0,3,1,0,5,15,121,109,26,15,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
410523,41,5,0,12,1,0,3,15,114,105,27,14,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
410524,41,5,0,7,0,0,3,15,95,135,28,13,99,0,2024,-4,−112,236.5,−110,−180,7:30p,0,1,0,0,NULL
410622,41,6,0,0,0,1,1,15,98,101,15,26,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
410623,41,6,1,13,1,0,0,10,116,111,23,18,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
410624,41,6,0,21,1,0,4,20,126,121,24,17,101,0,2024,+7.5,−112,248.5,−108,+235,10:00p,1,0,1,0,01/18/24
410722,41,7,0,21,1,0,1,20,109,108,23,18,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
410723,41,7,0,20,1,0,0,16,112,98,26,15,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
410724,41,7,0,10,1,0,1,14,126,99,26,15,108,0,2024,-1.5,−112,215.5,−110,−122,7:00p,0,1,1,1,01/22/24
410822,41,8,0,0,0,0,6,17,112,114,27,14,97,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
410823,41,8,0,0,0,0,1,15,99,107,19,22,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
410824,41,8,0,29,1,0,6,17,122,116,19,22,101,0,2024,-6,−110,229,−110,−230,8:30p,0,1,0,1,NULL
410922,41,9,1,4,1,0,5,14,103,87,10,31,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
410923,41,9,0,23,1,0,3,20,122,119,11,30,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
410924,41,9,1,15,0,0,3,14,117,124,4,37,99,0,2024,+11.5,−108,222,−110,+500,7:00p,1,1,1,1,01/17/24
420022,42,0,0,6,1,0,3,14,119,100,21,21,103,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420023,42,0,1,27,1,0,3,15,125,114,30,12,104,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420024,42,0,1,17,0,0,5,15,100,102,32,10,99,0,2024,-7,−110,234,−110,−270,7:30p,0,0,0,0,01/19/24
420122,42,1,0,11,1,0,6,16,109,98,25,17,102,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420123,42,1,0,18,1,0,6,18,118,117,26,16,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420124,42,1,1,29,1,0,1,14,133,123,29,13,106,0,2024,-14.5,−108,237,−110,−1100,7:00p,0,0,0,1,01/22/24
420222,42,2,1,25,1,0,3,15,108,85,21,21,102,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420223,42,2,1,6,1,0,3,15,119,113,23,19,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420224,42,2,1,14,1,0,4,15,113,109,25,17,102,0,2024,-12,−110,233.5,−110,−675,7:30p,0,0,0,0,01/18/24
420322,42,3,1,27,1,0,6,15,120,105,27,15,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420323,42,3,1,16,0,0,0,12,102,112,27,15,98,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420324,42,3,0,24,0,0,0,7,114,125,17,25,99,0,2024,+10,−110,227,−110,+370,3:30p,1,1,0,1,01/21/24
420422,42,4,0,25,0,0,3,17,98,102,21,21,98,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420423,42,4,1,13,1,0,4,15,124,114,19,23,103,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420424,42,4,1,8,0,0,4,15,110,116,16,26,99,0,2024,+2,−110,228,−110,+110,7:30p,1,0,0,0,01/18/24
420522,42,5,0,13,0,0,6,14,106,114,26,16,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420523,42,5,0,11,0,0,4,15,102,108,27,15,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420524,42,5,0,9,1,0,6,6,141,135,29,13,101,0,2024,-13.5,−112,244.5,−112,−1050,3:00p,0,0,0,1,01/20/24
420622,42,6,1,0,0,0,3,14,100,119,15,27,98,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420623,42,6,0,2,0,0,3,15,113,119,23,19,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420624,42,6,0,19,0,0,5,20,115,118,24,18,99,0,2024,-5,−112,238.5,−110,−205,10:00p,1,0,0,0,01/19/24
420722,42,7,0,18,1,0,3,18,111,91,24,18,102,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420723,42,7,0,18,0,0,2,18,114,116,26,16,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420724,42,7,0,5,0,0,3,16,116,126,26,16,99,0,2024,+6.5,−105,236.5,−112,+215,8:00p,1,0,0,1,01/24/24
420822,42,8,0,28,0,0,1,7,106,119,27,15,96,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420823,42,8,0,14,0,0,3,14,97,100,19,23,98,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420824,42,8,0,7,0,0,1,14,91,109,19,23,99,0,2024,+4,−112,221,−108,+140,7:00p,0,1,0,0,NULL
420922,42,9,1,20,0,0,0,2,108,135,10,32,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420923,42,9,0,29,0,0,5,16,109,121,11,31,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420924,42,9,1,5,0,0,6,6,135,141,4,38,98,0,2024,+13.5,−108,244.5,−108,+675,3:00p,1,0,1,1,01/20/24
430022,43,0,0,1,0,0,5,14,99,111,21,22,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
430023,43,0,0,3,1,0,4,15,109,98,31,12,105,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
430024,43,0,0,26,1,0,0,14,116,107,33,10,101,0,2024,-12,−110,225.5,−112,−800,7:00p,0,1,0,0,01/21/24
430122,43,1,0,14,0,0,1,4,98,117,25,18,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
430123,43,1,0,22,1,0,0,19,113,112,27,16,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
430124,43,1,0,6,0,0,4,14,122,134,29,14,99,0,2024,-5.5,−108,237,−118,−198,7:00p,0,1,0,1,01/25/24
430222,43,2,0,12,1,0,6,15,117,108,22,21,103,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
430223,43,2,0,14,1,0,5,14,112,108,24,19,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
430224,43,2,1,4,1,0,6,15,126,100,26,17,103,0,2024,-7.5,−105,229,−110,−290,7:30p,0,0,1,0,01/20/24
430322,43,3,0,7,0,0,1,6,107,114,27,16,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
430323,43,3,0,29,0,0,2,16,98,106,27,16,97,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
430324,43,3,1,2,0,0,2,15,103,108,17,26,98,0,2024,+4.5,−108,223,−122,+164,7:30p,1,1,0,0,01/23/24
430422,43,4,0,14,1,0,5,16,109,105,22,21,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
430423,43,4,1,12,0,0,6,15,103,114,19,24,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
430424,43,4,0,2,0,0,6,15,100,126,16,27,98,0,2024,+7.5,−115,229,−110,+235,7:30p,1,0,0,0,01/20/24
430522,43,5,0,13,0,0,1,14,99,103,26,17,98,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
430523,43,5,0,11,0,0,6,2,95,111,27,16,98,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
430524,43,5,0,9,1,0,1,14,122,113,30,13,102,0,2024,-12,−108,247,−110,−750,7:00p,0,1,0,0,01/22/24
430622,43,6,1,20,0,0,5,14,94,112,15,28,97,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
430623,43,6,1,12,0,0,5,14,111,113,23,20,98,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
430624,43,6,0,20,0,0,0,16,110,117,24,19,98,0,2024,+4.5,−112,248,−112,+150,8:00p,1,0,0,0,01/21/24
430722,43,7,0,29,1,0,5,17,114,109,25,18,103,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
430723,43,7,0,19,1,0,4,20,119,113,27,16,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
430724,43,7,0,5,1,0,5,16,112,100,27,16,101,0,2024,+5.5,−102,237.5,−118,+180,8:00p,1,0,1,0,01/26/24
430822,43,8,1,7,1,0,3,16,117,104,28,15,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
430823,43,8,1,16,0,0,5,16,110,124,19,24,97,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
430824,43,8,0,4,1,0,4,15,116,110,20,23,101,0,2024,-2,−110,228,−110,−130,7:30p,0,0,1,0,01/18/24
430922,43,9,0,23,0,0,2,20,86,102,10,33,98,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
430923,43,9,1,1,0,0,0,6,111,123,11,32,98,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
430924,43,9,1,5,0,0,1,14,113,122,4,39,97,0,2024,+12,−112,247,−110,+525,7:00p,1,1,1,0,01/22/24
440022,44,0,1,8,1,0,6,17,114,112,22,22,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
440023,44,0,0,13,1,0,6,14,122,106,32,12,106,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
440024,44,0,0,25,1,0,1,17,119,110,34,10,102,0,2024,-3.5,−110,239,−110,−155,8:30p,1,0,1,0,01/22/24
440122,44,1,1,10,1,0,3,14,123,110,26,18,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
440123,44,1,0,24,1,0,2,20,120,110,28,16,103,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
440124,44,1,0,17,0,0,6,11,105,111,29,15,98,0,2024,+5.5,−110,228,−108,+180,5:30p,1,0,0,0,01/27/24
440222,44,2,1,13,0,0,1,2,87,97,22,22,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
440223,44,2,0,9,1,0,0,2,117,104,25,19,103,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
440224,44,2,0,3,1,0,2,15,108,103,27,17,104,0,2024,-4.5,−112,223,+102,−198,7:30p,0,1,1,0,01/23/24
440322,44,3,0,14,1,0,3,14,119,118,28,16,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
440323,44,3,0,20,0,0,4,20,112,117,27,17,96,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
440324,44,3,1,15,0,0,4,15,94,96,17,27,97,0,2024,+3.5,−105,217,−110,+142,7:30p,1,1,1,0,01/25/24
440422,44,4,1,19,0,0,0,12,105,114,22,22,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
440423,44,4,0,2,1,1,1,6,123,121,20,24,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
440424,44,4,1,28,0,0,1,15,100,108,16,28,97,0,2024,-7,−112,226.5,−108,−278,7:30p,0,0,0,0,01/22/24
440522,44,5,1,23,1,0,4,15,118,99,27,17,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
440523,44,5,1,6,1,0,1,5,132,119,28,16,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
440524,44,5,1,7,1,0,3,16,126,116,31,13,103,0,2024,-6.5,−115,236.5,−108,−265,8:00p,0,0,1,1,01/24/24
440622,44,6,0,24,0,0,1,7,133,139,15,29,96,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
440623,44,6,1,28,0,0,6,14,112,130,23,21,97,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
440624,44,6,1,17,0,0,2,14,109,114,24,20,97,0,2024,+4.5,−108,238.5,−112,+160,7:00p,1,1,0,0,01/23/24
440722,44,7,0,16,1,0,6,16,107,102,26,18,104,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
440723,44,7,0,15,0,0,6,16,102,110,27,17,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
440724,44,7,1,24,1,0,1,14,118,108,28,16,102,0,2024,+2.5,−115,225.5,−112,+110,7:00p,1,1,1,1,01/29/24
440822,44,8,0,5,0,0,5,16,90,94,28,16,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
440823,44,8,1,23,1,0,0,7,132,118,20,24,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
440824,44,8,1,28,1,0,6,16,125,96,21,23,102,0,2024,-7.5,−110,216.5,−112,−298,8:00p,0,1,1,1,01/20/24
440922,44,9,0,21,1,0,3,20,133,131,11,33,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
440923,44,9,0,1,0,0,2,14,116,147,11,33,97,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
440924,44,9,1,13,1,0,3,14,113,106,5,39,101,0,2024,-3.5,−112,232.5,−110,−162,7:00p,0,1,1,0,01/24/24
450022,45,0,1,27,1,0,1,1,104,92,23,22,102,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450023,45,0,0,13,1,0,1,2,130,118,33,12,107,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450024,45,0,0,11,1,0,4,15,143,110,35,10,103,0,2024,-7.5,−115,224,−110,−298,7:30p,0,1,1,1,01/25/24
450122,45,1,1,24,0,0,5,14,101,102,26,19,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450123,45,1,0,19,1,0,4,20,105,95,29,16,104,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450124,45,1,0,19,0,0,1,20,104,130,29,16,97,0,2024,-9.5,−118,223,−110,−455,10:00p,0,1,0,1,01/29/24
450222,45,2,1,15,0,0,2,15,110,112,22,23,98,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450223,45,2,1,4,0,1,1,6,121,123,25,20,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450224,45,2,1,17,1,0,4,15,122,84,28,17,105,0,2024,+2,−108,222,−108,+110,7:30p,1,1,1,0,01/25/24
450322,45,3,0,29,1,0,5,17,117,102,29,16,102,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450323,45,3,0,18,1,0,5,18,117,106,28,17,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450324,45,3,1,26,1,0,6,12,106,104,18,27,101,0,2024,-4.5,−105,220,−108,−180,6:00p,1,1,0,0,01/27/24
450422,45,4,1,13,1,0,2,14,125,113,23,22,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450423,45,4,0,5,0,0,2,15,122,130,20,25,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450424,45,4,1,24,0,0,5,15,107,127,16,29,96,0,2024,+7.5,−102,235.5,−112,+250,7:30p,1,0,0,0,01/26/24
450522,45,5,1,4,0,0,6,13,96,103,27,18,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450523,45,5,1,4,1,0,2,15,130,122,29,16,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450524,45,5,1,7,0,0,5,16,100,112,31,14,99,0,2024,-5.5,−118,237.5,−102,−218,8:00p,0,0,0,0,01/26/24
450622,45,6,0,22,1,0,3,21,111,104,16,29,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450623,45,6,0,5,0,0,1,5,119,132,23,22,96,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450624,45,6,1,1,1,0,4,14,134,122,25,20,101,0,2024,+5.5,−112,237,−102,+164,7:00p,1,1,1,1,01/25/24
450722,45,7,1,3,1,0,1,6,114,107,27,18,105,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450723,45,7,1,27,1,0,1,6,113,103,28,17,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450724,45,7,1,9,1,0,3,14,128,121,29,16,103,0,2024,-12.5,−112,231.5,−110,−800,7:00p,0,1,0,1,01/31/24
450822,45,8,0,10,0,0,0,12,95,114,28,17,98,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450823,45,8,0,9,1,0,4,6,126,108,21,24,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450824,45,8,0,20,0,0,1,18,113,115,21,24,99,0,2024,+5,−110,229,−112,+164,9:00p,1,1,1,0,01/22/24
450922,45,9,0,18,0,0,5,18,101,111,11,34,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450923,45,9,1,15,1,0,3,14,135,118,12,33,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450924,45,9,1,14,0,0,6,0,104,118,5,40,99,0,2024,-3,−112,240.5,−110,−155,12:00p,0,0,0,0,01/27/24
460022,46,0,1,13,0,0,3,15,102,111,23,23,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
460023,46,0,1,23,1,1,4,15,121,118,34,12,108,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
460024,46,0,1,24,0,0,6,14,96,115,35,11,99,0,2024,-7.5,−108,232.5,−110,−290,7:00p,0,1,0,0,01/27/24
460122,46,1,0,29,1,0,0,14,115,109,27,19,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
460123,46,1,0,21,1,0,6,20,129,127,30,16,105,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
460124,46,1,0,23,0,0,2,20,107,119,29,17,96,0,2024,+3.5,−112,235.5,−110,+136,10:00p,1,0,0,0,01/30/24
460222,46,2,1,27,0,0,4,15,91,102,22,24,97,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
460223,46,2,1,14,0,0,3,15,105,116,25,21,98,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
460224,46,2,1,11,1,0,6,6,125,109,29,17,106,0,2024,-4.5,−108,218.5,−108,−185,3:00p,0,1,1,1,01/27/24
460322,46,3,0,15,0,0,0,16,125,136,29,17,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
460323,46,3,0,23,1,0,0,17,120,116,29,17,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
460324,46,3,1,18,1,0,1,15,147,114,19,27,102,0,2024,+0.5,−108,235.5,−108,−110,7:30p,1,0,1,1,01/29/24
460422,46,4,0,8,0,0,3,16,105,111,23,23,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
460423,46,4,0,15,0,0,4,16,126,128,20,26,98,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
460424,46,4,0,12,0,0,0,12,125,126,16,30,95,0,2024,+6.5,−115,242.5,−112,+190,6:00p,1,0,1,1,01/28/24
460522,46,5,0,12,0,0,1,12,114,121,27,19,98,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
460523,46,5,0,7,0,0,6,15,102,114,29,17,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
460524,46,5,1,27,1,0,6,16,141,117,32,14,101,0,2024,-5.5,−105,241,−110,−205,8:00p,0,0,1,1,01/27/24
460622,46,6,0,23,1,1,4,20,121,117,17,29,102,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
460623,46,6,0,16,0,0,3,16,106,126,23,23,95,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
460624,46,6,1,20,1,0,5,14,133,131,26,20,102,0,2024,+4.5,−110,243.5,−112,+154,7:00p,1,0,1,1,01/26/24
460722,46,7,0,8,0,0,3,16,104,117,27,19,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
460723,46,7,0,28,0,0,3,16,114,115,28,18,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
460724,46,7,0,28,1,0,4,16,108,101,30,16,104,0,2024,-8,−108,215.5,−110,−325,8:00p,0,1,0,0,02/01/24
460822,46,8,0,16,1,0,1,16,111,110,29,17,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
460823,46,8,1,12,1,0,1,16,111,100,22,24,103,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
460824,46,8,0,22,0,0,4,21,132,141,21,25,98,0,2024,+4.5,−108,228.5,−112,+160,10:30p,1,0,0,1,01/25/24
460922,46,9,0,17,0,0,0,16,111,117,11,35,98,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
460923,46,9,1,27,0,0,5,14,110,116,12,34,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
460924,46,9,1,16,1,0,0,4,120,104,6,40,101,0,2024,+12.5,−108,240,−115,+575,2:00p,1,0,1,0,01/28/24
470022,47,0,1,19,0,0,5,15,105,109,23,24,98,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
470023,47,0,0,4,1,0,6,10,106,104,35,12,109,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
470024,47,0,1,27,1,0,1,15,118,112,36,11,101,0,2024,-8.5,−110,236,−115,−360,7:30p,0,0,0,0,01/29/24
470122,47,1,1,27,1,0,2,14,117,107,28,19,102,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
470123,47,1,1,3,1,0,3,15,137,133,31,16,106,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
470124,47,1,0,18,1,0,4,20,127,124,30,17,101,0,2024,+5,−110,238,−110,+160,10:00p,0,0,1,1,02/01/24
470222,47,2,1,24,1,0,0,2,110,102,23,24,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
470223,47,2,0,12,0,0,5,15,124,139,25,22,97,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
470224,47,2,0,13,1,0,1,14,113,92,30,17,107,0,2024,-9,−110,221.5,−115,−380,7:00p,0,1,1,0,01/29/24
470322,47,3,1,22,0,0,2,15,96,106,29,18,98,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
470323,47,3,0,1,0,0,3,15,133,137,29,18,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
470324,47,3,1,20,0,0,3,17,120,136,19,28,99,0,2024,+3,−112,232,−105,+124,8:30p,1,0,0,1,01/31/24
470422,47,4,0,11,1,0,6,16,124,120,24,23,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
470423,47,4,1,0,0,0,6,10,104,106,20,27,97,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
470424,47,4,0,8,1,0,2,16,118,107,17,30,101,0,2024,+6,−115,227,−110,+190,8:00p,1,0,1,0,01/30/24
